Date,PV Power,Load,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,Zenith
2019-04-23 13:45:00,525.5266666666668,2020.4066666666665,16.5,154,46.9,514,0,0,514,483,514,23
2019-04-23 14:00:00,559.5533333333333,2496.8,16.4,139,36.3,574,26,23,597,566,599,26
2019-04-23 14:15:00,502.01333333333343,2003.513333333333,16.4,139,36.3,574,26,23,597,566,599,26
2019-04-23 14:30:00,557.1600000000001,1269.133333333333,16.3,127,30.8,540,89,77,617,594,629,31
2019-04-23 14:45:00,444.12666666666667,1214.9733333333331,16.3,127,30.8,540,89,77,617,594,629,31
2019-04-23 15:00:00,416.4933333333334,1235.8133333333333,16.3,117,29.0,486,127,103,589,571,616,36
2019-04-23 15:15:00,418.46000000000004,1221.6799999999998,16.3,117,29.0,486,127,103,589,571,616,36
2019-04-23 15:30:00,262.6066666666667,1215.6066666666666,16.4,110,33.7,463,49,36,498,474,516,42
2019-04-23 15:45:00,318.6266666666667,2242.4400000000005,16.4,110,33.7,463,49,36,498,474,516,42
2019-04-23 16:00:00,328.9933333333334,1462.0066666666667,16.5,104,27.1,400,128,86,486,467,542,48
2019-04-23 16:15:00,301.3066666666667,137.37333333333333,16.5,104,27.1,400,128,86,486,467,542,48
2019-04-23 16:30:00,340.18666666666667,181.98666666666668,16.6,99,29.0,358,79,45,403,383,450,54
2019-04-23 16:45:00,235.79333333333338,654.1133333333333,16.6,99,29.0,358,79,45,403,383,450,54
2019-04-23 17:00:00,205.11333333333337,180.14666666666665,16.7,94,22.0,271,183,90,361,341,489,60
2019-04-23 17:15:00,162.50666666666666,1198.9333333333332,16.7,94,22.0,271,183,90,361,341,489,60
2019-04-23 17:30:00,162.96666666666673,1345.5800000000002,16.8,90,17.0,195,245,99,294,271,492,67
2019-04-23 17:45:00,183.35999999999999,1371.8600000000001,16.8,90,17.0,195,245,99,294,271,492,67
2019-04-23 18:00:00,146.19333333333333,1276.6666666666667,16.9,86,20.6,156,121,36,191,173,299,73
2019-04-23 18:15:00,133.37333333333336,1236.5400000000002,16.9,86,20.6,156,121,36,191,173,299,73
2019-04-23 18:30:00,76.56666666666665,1311.5,16.9,82,16.1,90,113,22,112,95,182,79
2019-04-23 18:45:00,41.419999999999995,2032.3866666666668,16.9,82,16.1,90,113,22,112,95,182,79
2019-04-23 19:00:00,34.473333333333336,1767.333333333333,17.0,78,33.0,32,2,0,32,30,33,85
2019-04-23 19:15:00,13.146666666666668,817.4866666666666,17.0,78,33.0,32,2,0,32,30,33,85
2019-04-23 19:30:00,0.3,415.7733333333333,17.0,74,46.8,1,0,0,1,1,1,91
2019-04-23 19:45:00,0.0,1102.9533333333334,17.0,74,46.8,1,0,0,1,1,1,91
2019-04-23 20:00:00,0.0,1299.026666666667,17.0,70,49.8,0,0,0,0,0,0,97
2019-04-23 20:15:00,0.0,1117.38,17.0,70,49.8,0,0,0,0,0,0,97
2019-04-23 20:30:00,0.0,1029.7466666666667,17.1,66,50.4,0,0,0,0,0,0,103
2019-04-23 20:45:00,0.0,304.53999999999996,17.1,66,50.4,0,0,0,0,0,0,103
2019-04-23 21:00:00,0.0,275.9266666666666,17.0,61,54.7,0,0,0,0,0,0,109
2019-04-23 21:15:00,0.0,333.87333333333333,17.0,61,54.7,0,0,0,0,0,0,109
2019-04-23 21:30:00,0.0,305.7733333333333,16.9,55,50.6,0,0,0,0,0,0,114
2019-04-23 21:45:00,0.0,297.8666666666667,16.9,55,50.6,0,0,0,0,0,0,114
2019-04-23 22:00:00,0.0,332.66666666666674,16.7,49,48.6,0,0,0,0,0,0,119
2019-04-23 22:15:00,0.0,281.58,16.7,49,48.6,0,0,0,0,0,0,119
2019-04-23 22:30:00,0.0,299.8,16.6,43,49.4,0,0,0,0,0,0,124
2019-04-23 22:45:00,0.0,401.91999999999996,16.6,43,49.4,0,0,0,0,0,0,124
2019-04-23 23:00:00,0.0,638.2266666666667,16.4,35,49.0,0,0,0,0,0,0,128
2019-04-23 23:15:00,0.0,757.6266666666668,16.4,35,49.0,0,0,0,0,0,0,128
2019-04-23 23:30:00,0.0,232.14000000000001,16.3,27,47.4,0,0,0,0,0,0,131
2019-04-23 23:45:00,0.0,259.28000000000003,16.3,27,47.4,0,0,0,0,0,0,131
2019-04-24 00:00:00,0.0,216.64666666666662,16.3,17,38.7,0,0,0,0,0,0,133
2019-04-24 00:15:00,0.0,222.08,16.3,17,38.7,0,0,0,0,0,0,133
2019-04-24 00:30:00,0.0,335.58000000000004,16.5,7,38.5,0,0,0,0,0,0,135
2019-04-24 00:45:00,0.0,909.5666666666665,16.5,7,38.5,0,0,0,0,0,0,135
2019-04-24 01:00:00,0.0,154.89333333333335,16.7,-3,38.5,0,0,0,0,0,0,135
2019-04-24 01:15:00,0.0,139.59333333333333,16.7,-3,38.5,0,0,0,0,0,0,135
2019-04-24 01:30:00,0.0,124.20666666666668,16.9,-13,38.5,0,0,0,0,0,0,134
2019-04-24 01:45:00,0.0,167.30666666666667,16.9,-13,38.5,0,0,0,0,0,0,134
2019-04-24 02:00:00,0.0,109.85333333333331,17.1,-23,38.5,0,0,0,0,0,0,132
2019-04-24 02:15:00,0.0,157.18,17.1,-23,38.5,0,0,0,0,0,0,132
2019-04-24 02:30:00,0.0,161.9466666666667,17.3,-32,41.4,0,0,0,0,0,0,129
2019-04-24 02:45:00,0.0,199.57999999999998,17.3,-32,41.4,0,0,0,0,0,0,129
2019-04-24 03:00:00,0.0,396.34000000000003,17.4,-40,45.6,0,0,0,0,0,0,125
2019-04-24 03:15:00,0.0,443.9533333333333,17.4,-40,45.6,0,0,0,0,0,0,125
2019-04-24 03:30:00,0.0,646.2666666666667,17.4,-47,45.1,0,0,0,0,0,0,121
2019-04-24 03:45:00,0.0,156.31333333333333,17.4,-47,45.1,0,0,0,0,0,0,121
2019-04-24 04:00:00,0.0,170.48000000000002,17.4,-53,42.0,0,0,0,0,0,0,116
2019-04-24 04:15:00,0.0,113.94666666666669,17.4,-53,42.0,0,0,0,0,0,0,116
2019-04-24 04:30:00,0.0,152.62,17.5,-59,41.9,0,0,0,0,0,0,111
2019-04-24 04:45:00,0.0,145.24666666666664,17.5,-59,41.9,0,0,0,0,0,0,111
2019-04-24 05:00:00,0.0,121.25333333333334,17.5,-64,41.9,0,0,0,0,0,0,105
2019-04-24 05:15:00,0.0,169.93333333333334,17.5,-64,41.9,0,0,0,0,0,0,105
2019-04-24 05:30:00,0.0,109.86,17.5,-68,38.3,0,0,0,0,0,0,100
2019-04-24 05:45:00,0.0,154.23999999999998,17.5,-68,38.3,0,0,0,0,0,0,100
2019-04-24 06:00:00,0.0,538.0400000000001,17.5,-73,6.6,0,0,0,0,0,0,94
2019-04-24 06:15:00,0.0,1257.506666666667,17.5,-73,6.6,0,0,0,0,0,0,94
2019-04-24 06:30:00,0.0,1636.72,17.5,-77,0.2,16,44,4,20,14,21,88
2019-04-24 06:45:00,7.713333333333334,1454.14,17.5,-77,0.2,16,44,4,20,14,21,88
2019-04-24 07:00:00,29.806666666666665,1427.2200000000003,17.5,-81,0.6,53,249,40,93,62,198,81
2019-04-24 07:15:00,67.32666666666667,1936.1933333333332,17.5,-81,0.6,53,249,40,93,62,198,81
2019-04-24 07:30:00,151.25333333333336,1367.6,17.6,-85,0.0,81,433,113,194,152,516,75
2019-04-24 07:45:00,239.37333333333336,1320.0866666666668,17.6,-85,0.0,81,433,113,194,152,516,75
2019-04-24 08:00:00,335.56666666666666,1212.2133333333334,17.6,-89,0.0,103,556,202,305,265,731,69
2019-04-24 08:15:00,432.3,1378.86,17.6,-89,0.0,103,556,202,305,265,731,69
2019-04-24 08:30:00,520.5400000000001,1382.2666666666669,17.6,-93,0.0,120,643,297,417,386,829,63
2019-04-24 08:45:00,617.7533333333333,1409.38,17.6,-93,0.0,120,643,297,417,386,829,63
2019-04-24 09:00:00,700.0866666666667,579.5399999999998,17.8,-97,0.0,133,707,393,526,507,891,56
2019-04-24 09:15:00,763.5666666666667,389.70000000000005,17.8,-97,0.0,133,707,393,526,507,891,56
2019-04-24 09:30:00,854.2,425.77333333333326,18.2,-102,0.6,151,738,474,625,619,923,50
2019-04-24 09:45:00,941.3066666666667,445.90666666666664,18.2,-102,0.6,151,738,474,625,619,923,50
2019-04-24 10:00:00,993.5133333333334,352.28666666666675,18.6,-107,0.0,149,796,573,722,730,959,44
2019-04-24 10:15:00,1032.0733333333333,316.4066666666667,18.6,-107,0.0,149,796,573,722,730,959,44
2019-04-24 10:30:00,1064.9733333333334,327.8066666666667,18.9,-114,0.0,154,826,651,805,825,975,38
2019-04-24 10:45:00,1090.8,363.1266666666667,18.9,-114,0.0,154,826,651,805,825,975,38
2019-04-24 11:00:00,1125.8733333333332,383.76666666666665,19.3,-122,0.0,157,849,717,874,904,984,32
2019-04-24 11:15:00,1155.9533333333334,433.60666666666674,19.3,-122,0.0,157,849,717,874,904,984,32
2019-04-24 11:30:00,1201.9866666666667,376.3866666666666,19.7,-133,0.3,162,862,764,926,965,987,27
2019-04-24 11:45:00,1287.4133333333334,438.96666666666664,19.7,-133,0.3,162,862,764,926,965,987,27
2019-04-24 12:00:00,894.5333333333333,443.0,19.8,-148,3.6,226,771,707,933,972,957,23
2019-04-24 12:15:00,1239.0333333333333,1739.0333333333333,19.8,-148,3.6,226,771,707,933,972,957,23
2019-04-24 12:30:00,1292.5333333333333,918.4466666666667,19.5,-166,3.3,219,790,738,957,1000,962,21
2019-04-24 12:45:00,1308.4333333333332,745.64,19.5,-166,3.3,219,790,738,957,1000,962,21
2019-04-24 13:00:00,1163.2,1591.4266666666667,19.2,173,9.6,336,599,561,898,927,899,20
2019-04-24 13:15:00,661.78,1316.74,19.2,173,9.6,336,599,561,898,927,899,20
2019-04-24 13:30:00,698.2066666666667,2022.726666666667,18.9,154,17.0,446,396,367,813,823,821,22
2019-04-24 13:45:00,588.0466666666666,1213.8000000000002,18.9,154,17.0,446,396,367,813,823,821,22
2019-04-24 14:00:00,499.58666666666676,1214.0866666666666,18.6,138,30.2,562,111,101,663,641,669,26
2019-04-24 14:15:00,278.0466666666667,1359.4066666666668,18.6,138,30.2,562,111,101,663,641,669,26
2019-04-24 14:30:00,262.5,1436.78,18.3,126,34.6,565,28,24,589,558,594,30
2019-04-24 14:45:00,367.9066666666667,1287.0133333333335,18.3,126,34.6,565,28,24,589,558,594,30
2019-04-24 15:00:00,315.62666666666667,1783.0000000000002,18.2,117,29.5,511,98,79,590,568,612,36
2019-04-24 15:15:00,225.86666666666667,1042.6133333333332,18.2,117,29.5,511,98,79,590,568,612,36
2019-04-24 15:30:00,194.62,263.08,18.2,110,20.0,397,284,210,607,596,699,42
2019-04-24 15:45:00,186.2,215.34000000000003,18.2,110,20.0,397,284,210,607,596,699,42
2019-04-24 16:00:00,210.1533333333333,781.0933333333334,18.2,104,20.2,362,258,175,536,522,647,48
2019-04-24 16:15:00,252.58666666666664,245.76666666666662,18.2,104,20.2,362,258,175,536,522,647,48
2019-04-24 16:30:00,327.71999999999997,815.5799999999999,18.1,99,18.2,305,277,163,468,451,623,54
2019-04-24 16:45:00,276.9,483.5133333333333,18.1,99,18.2,305,277,163,468,451,623,54
2019-04-24 17:00:00,288.46,321.6400000000001,18.1,94,18.8,262,234,117,379,358,541,60
2019-04-24 17:15:00,226.90666666666672,233.77333333333334,18.1,94,18.8,262,234,117,379,358,541,60
2019-04-24 17:30:00,220.00666666666672,1160.4999999999998,18.1,90,16.3,200,242,95,296,271,496,66
2019-04-24 17:45:00,205.16000000000003,1112.1933333333334,18.1,90,16.3,200,242,95,296,271,496,66
2019-04-24 18:00:00,131.56,3547.0800000000004,18.1,86,10.8,129,288,88,217,186,463,73
2019-04-24 18:15:00,92.13333333333334,4208.953333333333,18.1,86,10.8,129,288,88,217,186,463,73
2019-04-24 18:30:00,81.89333333333336,2672.8,18.1,82,15.2,92,110,23,115,98,188,79
2019-04-24 18:45:00,29.346666666666675,752.6800000000001,18.1,82,15.2,92,110,23,115,98,188,79
2019-04-24 19:00:00,16.0,1443.6466666666668,18.1,78,32.1,33,9,1,34,31,37,85
2019-04-24 19:15:00,9.833333333333336,1344.2933333333335,18.1,78,32.1,33,9,1,34,31,37,85
2019-04-24 19:30:00,0.04666666666666666,1285.1733333333332,18.2,74,45.0,1,0,0,1,1,1,91
2019-04-24 19:45:00,0.0,1340.7266666666667,18.2,74,45.0,1,0,0,1,1,1,91
2019-04-24 20:00:00,0.0,969.1800000000001,18.2,70,45.4,0,0,0,0,0,0,97
2019-04-24 20:15:00,0.0,410.3333333333333,18.2,70,45.4,0,0,0,0,0,0,97
2019-04-24 20:30:00,0.0,356.38000000000005,18.2,65,43.7,0,0,0,0,0,0,103
2019-04-24 20:45:00,0.0,397.78,18.2,65,43.7,0,0,0,0,0,0,103
2019-04-24 21:00:00,0.0,366.74666666666667,18.1,61,34.9,0,0,0,0,0,0,109
2019-04-24 21:15:00,0.0,355.0199999999999,18.1,61,34.9,0,0,0,0,0,0,109
2019-04-24 21:30:00,0.0,327.43333333333334,18.0,55,34.8,0,0,0,0,0,0,114
2019-04-24 21:45:00,0.0,298.38666666666666,18.0,55,34.8,0,0,0,0,0,0,114
2019-04-24 22:00:00,0.0,342.29999999999995,17.9,49,35.0,0,0,0,0,0,0,119
2019-04-24 22:15:00,0.0,261.70666666666665,17.9,49,35.0,0,0,0,0,0,0,119
2019-04-24 22:30:00,0.0,308.58666666666664,17.8,42,34.9,0,0,0,0,0,0,124
2019-04-24 22:45:00,0.0,307.53333333333336,17.8,42,34.9,0,0,0,0,0,0,124
2019-04-24 23:00:00,0.0,287.12,17.7,35,34.7,0,0,0,0,0,0,128
2019-04-24 23:15:00,0.0,289.73333333333335,17.7,35,34.7,0,0,0,0,0,0,128
2019-04-24 23:30:00,0.0,277.8866666666666,17.6,26,34.7,0,0,0,0,0,0,131
2019-04-24 23:45:00,0.0,280.3733333333333,17.6,26,34.7,0,0,0,0,0,0,131
2019-04-25 00:00:00,0.0,237.01333333333335,17.5,17,34.5,0,0,0,0,0,0,133
2019-04-25 00:15:00,0.0,288.87999999999994,17.5,17,34.5,0,0,0,0,0,0,133
2019-04-25 00:30:00,0.0,233.34,17.6,7,34.5,0,0,0,0,0,0,134
2019-04-25 00:45:00,0.0,279.70666666666665,17.6,7,34.5,0,0,0,0,0,0,134
2019-04-25 01:00:00,0.0,242.25333333333336,17.6,-3,34.5,0,0,0,0,0,0,135
2019-04-25 01:15:00,0.0,163.88666666666666,17.6,-3,34.5,0,0,0,0,0,0,135
2019-04-25 01:30:00,0.0,142.37333333333336,17.6,-13,34.5,0,0,0,0,0,0,134
2019-04-25 01:45:00,0.0,147.47333333333333,17.6,-13,34.5,0,0,0,0,0,0,134
2019-04-25 02:00:00,0.0,153.6533333333333,17.7,-23,34.5,0,0,0,0,0,0,132
2019-04-25 02:15:00,0.0,136.51333333333335,17.7,-23,34.5,0,0,0,0,0,0,132
2019-04-25 02:30:00,0.0,164.0066666666667,17.7,-32,34.5,0,0,0,0,0,0,129
2019-04-25 02:45:00,0.0,126.16666666666667,17.7,-32,34.5,0,0,0,0,0,0,129
2019-04-25 03:00:00,0.0,174.84000000000003,17.7,-40,34.5,0,0,0,0,0,0,125
2019-04-25 03:15:00,0.0,119.11999999999998,17.7,-40,34.5,0,0,0,0,0,0,125
2019-04-25 03:30:00,0.0,174.09999999999997,17.6,-47,34.0,0,0,0,0,0,0,121
2019-04-25 03:45:00,0.0,124.06666666666666,17.6,-47,34.0,0,0,0,0,0,0,121
2019-04-25 04:00:00,0.0,164.96666666666667,17.5,-53,31.0,0,0,0,0,0,0,116
2019-04-25 04:15:00,0.0,134.24666666666667,17.5,-53,31.0,0,0,0,0,0,0,116
2019-04-25 04:30:00,0.0,155.25333333333336,17.5,-59,31.0,0,0,0,0,0,0,111
2019-04-25 04:45:00,0.0,143.36,17.5,-59,31.0,0,0,0,0,0,0,111
2019-04-25 05:00:00,0.0,158.60666666666665,17.4,-64,31.0,0,0,0,0,0,0,105
2019-04-25 05:15:00,0.0,151.63333333333333,17.4,-64,31.0,0,0,0,0,0,0,105
2019-04-25 05:30:00,0.0,138.15999999999997,17.3,-68,31.5,0,0,0,0,0,0,99
2019-04-25 05:45:00,0.0,159.94,17.3,-68,31.5,0,0,0,0,0,0,99
2019-04-25 06:00:00,0.0,129.43333333333334,17.2,-73,32.2,0,0,0,0,0,0,93
2019-04-25 06:15:00,0.0,166.54666666666665,17.2,-73,32.2,0,0,0,0,0,0,93
2019-04-25 06:30:00,0.0,148.40666666666667,17.2,-77,27.2,18,0,0,18,17,18,87
2019-04-25 06:45:00,6.5600000000000005,248.40666666666664,17.2,-77,27.2,18,0,0,18,17,18,87
2019-04-25 07:00:00,27.279999999999998,197.8733333333333,17.1,-81,18.2,72,72,14,86,74,128,81
2019-04-25 07:15:00,59.773333333333326,294.86,17.1,-81,18.2,72,72,14,86,74,128,81
2019-04-25 07:30:00,85.24000000000002,240.20666666666668,17.1,-84,7.7,98,352,95,192,155,467,75
2019-04-25 07:45:00,68.97333333333334,275.52000000000004,17.1,-84,7.7,98,352,95,192,155,467,75
2019-04-25 08:00:00,83.56666666666668,454.02000000000004,17.0,-88,13.3,163,312,110,274,243,535,69
2019-04-25 08:15:00,178.88666666666668,529.0066666666667,17.0,-88,13.3,163,312,110,274,243,535,69
2019-04-25 08:30:00,310.65999999999997,476.36,17.0,-92,19.3,238,233,109,347,325,518,62
2019-04-25 08:45:00,478.1066666666666,793.32,17.0,-92,19.3,238,233,109,347,325,518,62
2019-04-25 09:00:00,393.93999999999994,439.14,17.1,-97,15.6,260,346,193,454,434,656,56
2019-04-25 09:15:00,341.85999999999996,700.7933333333333,17.1,-97,15.6,260,346,193,454,434,656,56
2019-04-25 09:30:00,578.6800000000001,475.4333333333334,17.5,-102,14.3,284,407,264,548,536,730,50
2019-04-25 09:45:00,679.0266666666666,1732.7733333333335,17.5,-102,14.3,284,407,264,548,536,730,50
2019-04-25 10:00:00,722.8199999999999,1922.56,17.8,-107,15.8,333,391,281,615,607,751,44
2019-04-25 10:15:00,487.03999999999996,1948.7333333333331,17.8,-107,15.8,333,391,281,615,607,751,44
2019-04-25 10:30:00,946.3333333333335,1904.4466666666665,18.1,-114,14.3,342,446,353,695,697,799,38
2019-04-25 10:45:00,842.3799999999999,1982.64,18.1,-114,14.3,342,446,353,695,697,799,38
2019-04-25 11:00:00,1010.7466666666667,1952.8466666666668,18.4,-122,26.5,484,193,161,645,630,679,32
2019-04-25 11:15:00,1082.3866666666668,1582.8600000000001,18.4,-122,26.5,484,193,161,645,630,679,32
2019-04-25 11:30:00,612.0466666666667,1690.2333333333333,18.7,-133,45.5,506,2,1,507,477,507,27
2019-04-25 11:45:00,379.2466666666667,2000.3733333333334,18.7,-133,45.5,506,2,1,507,477,507,27
2019-04-25 12:00:00,478.5733333333333,1973.0666666666668,18.7,-147,51.6,470,0,0,470,442,470,23
2019-04-25 12:15:00,458.8733333333334,2146.36,18.7,-147,51.6,470,0,0,470,442,470,23
2019-04-25 12:30:00,401.9,2279.5733333333333,18.3,-166,56.2,434,0,0,434,408,434,21
2019-04-25 12:45:00,467.6733333333333,2161.78,18.3,-166,56.2,434,0,0,434,408,434,21
2019-04-25 13:00:00,350.72666666666663,1771.5666666666668,18.0,173,59.2,407,0,0,407,382,407,20
2019-04-25 13:15:00,287.6133333333334,1382.1599999999999,18.0,173,59.2,407,0,0,407,382,407,20
2019-04-25 13:30:00,230.10000000000002,1751.62,17.6,153,52.7,466,0,0,466,438,466,22
2019-04-25 13:45:00,233.2666666666667,1939.9666666666667,17.6,153,52.7,466,0,0,466,438,466,22
2019-04-25 14:00:00,136.95333333333332,1834.726666666667,17.2,138,54.4,435,0,0,435,409,435,26
2019-04-25 14:15:00,188.82666666666668,1459.4666666666665,17.2,138,54.4,435,0,0,435,409,435,26
2019-04-25 14:30:00,143.54,1469.9000000000003,16.9,125,55.9,400,0,0,400,376,400,30
2019-04-25 14:45:00,155.5666666666667,1467.2333333333331,16.9,125,55.9,400,0,0,400,376,400,30
2019-04-25 15:00:00,138.51333333333335,1513.52,16.7,116,55.9,373,0,0,373,351,373,36
2019-04-25 15:15:00,136.28,1436.2400000000002,16.7,116,55.9,373,0,0,373,351,373,36
2019-04-25 15:30:00,145.22666666666666,1476.3600000000001,16.6,109,40.3,434,33,24,457,433,470,41
2019-04-25 15:45:00,137.7466666666667,1626.2133333333334,16.6,109,40.3,434,33,24,457,433,470,41
2019-04-25 16:00:00,197.83333333333337,1572.2066666666667,16.6,103,29.1,404,119,80,484,464,537,48
2019-04-25 16:15:00,172.70666666666662,2214.38,16.6,103,29.1,404,119,80,484,464,537,48
2019-04-25 16:30:00,145.62,3869.3266666666664,16.6,98,28.3,349,119,71,420,400,488,54
2019-04-25 16:45:00,137.45333333333335,2560.54,16.6,98,28.3,349,119,71,420,400,488,54
2019-04-25 17:00:00,87.19333333333334,1106.7666666666667,16.5,94,26.6,287,129,65,352,332,443,60
2019-04-25 17:15:00,71.35333333333332,304.21999999999997,16.5,94,26.6,287,129,65,352,332,443,60
2019-04-25 17:30:00,84.58666666666666,1412.0,16.5,90,26.3,228,108,44,272,253,361,66
2019-04-25 17:45:00,99.36666666666665,1442.9066666666665,16.5,90,26.3,228,108,44,272,253,361,66
2019-04-25 18:00:00,75.15333333333334,1503.2733333333335,16.5,86,24.9,165,90,25,190,173,269,73
2019-04-25 18:15:00,53.486666666666665,1617.5733333333335,16.5,86,24.9,165,90,25,190,173,269,73
2019-04-25 18:30:00,44.38666666666667,3317.48,16.4,82,18.8,97,110,20,117,99,178,79
2019-04-25 18:45:00,37.333333333333336,3336.2200000000003,16.4,82,18.8,97,110,20,117,99,178,79
2019-04-25 19:00:00,21.52,1092.2533333333333,16.4,78,13.1,36,70,9,45,34,64,85
2019-04-25 19:15:00,3.373333333333333,486.1066666666666,16.4,78,13.1,36,70,9,45,34,64,85
2019-04-25 19:30:00,0.0,1134.0133333333333,16.3,74,10.4,3,0,0,3,3,3,91
2019-04-25 19:45:00,0.0,2739.6866666666665,16.3,74,10.4,3,0,0,3,3,3,91
2019-04-25 20:00:00,0.0,2851.933333333334,16.3,70,31.2,0,0,0,0,0,0,97
2019-04-25 20:15:00,0.0,761.0666666666664,16.3,70,31.2,0,0,0,0,0,0,97
2019-04-25 20:30:00,0.0,1211.5133333333333,16.2,65,31.6,0,0,0,0,0,0,103
2019-04-25 20:45:00,0.0,1563.32,16.2,65,31.6,0,0,0,0,0,0,103
2019-04-25 21:00:00,0.0,1518.0800000000002,16.2,60,12.3,0,0,0,0,0,0,109
2019-04-25 21:15:00,0.0,1638.9533333333336,16.2,60,12.3,0,0,0,0,0,0,109
2019-04-25 21:30:00,0.0,1454.46,16.2,55,12.0,0,0,0,0,0,0,114
2019-04-25 21:45:00,0.0,1756.3999999999999,16.2,55,12.0,0,0,0,0,0,0,114
2019-04-25 22:00:00,0.0,1486.8199999999997,16.1,49,12.2,0,0,0,0,0,0,119
2019-04-25 22:15:00,0.0,1316.3200000000002,16.1,49,12.2,0,0,0,0,0,0,119
2019-04-25 22:30:00,0.0,1727.1200000000001,16.1,42,12.2,0,0,0,0,0,0,123
2019-04-25 22:45:00,0.0,1449.2333333333333,16.1,42,12.2,0,0,0,0,0,0,123
2019-04-25 23:00:00,0.0,1357.1866666666667,16.1,35,12.0,0,0,0,0,0,0,127
2019-04-25 23:15:00,0.0,1325.5866666666666,16.1,35,12.0,0,0,0,0,0,0,127
2019-04-25 23:30:00,0.0,1301.1,16.1,26,14.9,0,0,0,0,0,0,130
2019-04-25 23:45:00,0.0,1310.0866666666668,16.1,26,14.9,0,0,0,0,0,0,130
2019-04-26 00:00:00,0.0,1229.6266666666666,16.1,17,31.6,0,0,0,0,0,0,133
2019-04-26 00:15:00,0.0,773.0866666666665,16.1,17,31.6,0,0,0,0,0,0,133
2019-04-26 00:30:00,0.0,222.69333333333333,16.1,7,31.9,0,0,0,0,0,0,134
2019-04-26 00:45:00,0.0,268.93333333333334,16.1,7,31.9,0,0,0,0,0,0,134
2019-04-26 01:00:00,0.0,243.59333333333333,16.1,-3,31.9,0,0,0,0,0,0,134
2019-04-26 01:15:00,0.0,250.45333333333335,16.1,-3,31.9,0,0,0,0,0,0,134
2019-04-26 01:30:00,0.0,260.24,16.1,-13,31.9,0,0,0,0,0,0,133
2019-04-26 01:45:00,0.0,576.5799999999999,16.1,-13,31.9,0,0,0,0,0,0,133
2019-04-26 02:00:00,0.0,605.3133333333333,16.1,-23,31.9,0,0,0,0,0,0,131
2019-04-26 02:15:00,0.0,212.81333333333333,16.1,-23,31.9,0,0,0,0,0,0,131
2019-04-26 02:30:00,0.0,274.38000000000005,16.1,-32,33.8,0,0,0,0,0,0,128
2019-04-26 02:45:00,0.0,230.34,16.1,-32,33.8,0,0,0,0,0,0,128
2019-04-26 03:00:00,0.0,263.72,16.1,-40,44.8,0,0,0,0,0,0,125
2019-04-26 03:15:00,0.0,244.71999999999997,16.1,-40,44.8,0,0,0,0,0,0,125
2019-04-26 03:30:00,0.0,249.4666666666667,16.0,-47,45.0,0,0,0,0,0,0,120
2019-04-26 03:45:00,0.0,258.84666666666664,16.0,-47,45.0,0,0,0,0,0,0,120
2019-04-26 04:00:00,0.0,234.76000000000002,16.0,-53,45.2,0,0,0,0,0,0,116
2019-04-26 04:15:00,0.0,226.05333333333337,16.0,-53,45.2,0,0,0,0,0,0,116
2019-04-26 04:30:00,0.0,127.70666666666668,16.0,-58,45.2,0,0,0,0,0,0,110
2019-04-26 04:45:00,0.0,177.96,16.0,-58,45.2,0,0,0,0,0,0,110
2019-04-26 05:00:00,0.0,449.56000000000006,15.9,-63,44.8,0,0,0,0,0,0,105
2019-04-26 05:15:00,0.0,765.8066666666666,15.9,-63,44.8,0,0,0,0,0,0,105
2019-04-26 05:30:00,0.0,164.6733333333333,15.9,-68,39.1,0,0,0,0,0,0,99
2019-04-26 05:45:00,0.0,173.78666666666672,15.9,-68,39.1,0,0,0,0,0,0,99
2019-04-26 06:00:00,0.0,172.92000000000002,15.9,-72,31.0,0,0,0,0,0,0,93
2019-04-26 06:15:00,0.0,156.9,15.9,-72,31.0,0,0,0,0,0,0,93
2019-04-26 06:30:00,0.0,171.9,15.9,-76,33.7,17,0,0,17,16,17,87
2019-04-26 06:45:00,0.0,979.8133333333333,15.9,-76,33.7,17,0,0,17,16,17,87
2019-04-26 07:00:00,8.100000000000001,188.9733333333333,15.8,-80,39.8,66,0,0,66,62,66,81
2019-04-26 07:15:00,29.85333333333333,398.7933333333333,15.8,-80,39.8,66,0,0,66,62,66,81
2019-04-26 07:30:00,53.68666666666666,644.26,15.8,-84,39.6,131,0,0,131,124,131,75
2019-04-26 07:45:00,62.273333333333326,1262.1933333333334,15.8,-84,39.6,131,0,0,131,124,131,75
2019-04-26 08:00:00,73.49333333333334,261.9533333333333,15.8,-88,43.5,186,0,0,186,175,186,68
2019-04-26 08:15:00,103.76,240.01333333333335,15.8,-88,43.5,186,0,0,186,175,186,68
2019-04-26 08:30:00,95.13333333333335,552.4733333333332,15.8,-92,51.9,211,0,0,211,199,211,62
2019-04-26 08:45:00,95.32,419.15333333333314,15.8,-92,51.9,211,0,0,211,199,211,62
2019-04-26 09:00:00,96.41999999999999,1345.0200000000002,16.0,-96,54.3,252,0,0,252,237,252,56
2019-04-26 09:15:00,165.91333333333333,1745.1000000000001,16.0,-96,54.3,252,0,0,252,237,252,56
2019-04-26 09:30:00,198.34666666666666,1246.7799999999997,16.4,-101,53.5,304,0,0,304,285,304,50
2019-04-26 09:45:00,222.8,1506.84,16.4,-101,53.5,304,0,0,304,285,304,50
